Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2013-02-01,61
2013-02-02,69
2013-02-03,49
2013-02-04,49
2013-02-05,51
2013-02-06,66
2013-02-07,54
2013-02-08,40
2013-02-09,56
2013-02-10,40
2013-02-11,58
2013-02-12,61
2013-02-13,60
2013-02-14,66
2013-02-15,74
2013-02-16,66
2013-02-17,67
2013-02-18,59
2013-02-19,55
2013-02-20,58
2013-02-21,48
2013-02-22,72
2013-02-23,77
2013-02-24,67
2013-02-25,60
2013-02-26,57
2013-02-27,67
2013-02-28,100
2013-03-01,70
