Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2013-06-01,80
2013-06-02,71
2013-06-03,75
2013-06-04,56
2013-06-05,77
2013-06-06,62
2013-06-07,58
2013-06-08,62
2013-06-09,73
2013-06-10,87
2013-06-11,100
2013-06-12,69
2013-06-13,60
2013-06-14,61
2013-06-15,58
2013-06-16,55
2013-06-17,66
2013-06-18,62
2013-06-19,59
2013-06-20,56
2013-06-21,55
2013-06-22,47
2013-06-23,50
2013-06-24,58
2013-06-25,58
2013-06-26,59
2013-06-27,64
2013-06-28,68
2013-06-29,53
2013-06-30,77
2013-07-01,86
