Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2013-09-01,71
2013-09-02,72
2013-09-03,70
2013-09-04,75
2013-09-05,74
2013-09-06,83
2013-09-07,68
2013-09-08,67
2013-09-09,65
2013-09-10,74
2013-09-11,68
2013-09-12,63
2013-09-13,57
2013-09-14,53
2013-09-15,56
2013-09-16,60
2013-09-17,73
2013-09-18,68
2013-09-19,70
2013-09-20,100
2013-09-21,71
2013-09-22,69
2013-09-23,90
2013-09-24,74
2013-09-25,83
2013-09-26,74
2013-09-27,69
2013-09-28,65
2013-09-29,61
2013-09-30,63
2013-10-01,74
