Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2017-04-01,73
2017-04-02,64
2017-04-03,73
2017-04-04,79
2017-04-05,72
2017-04-06,74
2017-04-07,78
2017-04-08,68
2017-04-09,64
2017-04-10,68
2017-04-11,74
2017-04-12,71
2017-04-13,73
2017-04-14,60
2017-04-15,67
2017-04-16,68
2017-04-17,68
2017-04-18,79
2017-04-19,67
2017-04-20,69
2017-04-21,72
2017-04-22,69
2017-04-23,60
2017-04-24,65
2017-04-25,78
2017-04-26,84
2017-04-27,93
2017-04-28,85
2017-04-29,78
2017-04-30,75
2017-05-01,100
