Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2012-02-01,62
2012-02-02,54
2012-02-03,74
2012-02-04,100
2012-02-05,68
2012-02-06,50
2012-02-07,28
2012-02-08,59
2012-02-09,69
2012-02-10,42
2012-02-11,60
2012-02-12,22
2012-02-13,50
2012-02-14,72
2012-02-15,89
2012-02-16,46
2012-02-17,71
2012-02-18,59
2012-02-19,57
2012-02-20,28
2012-02-21,61
2012-02-22,52
2012-02-23,58
2012-02-24,54
2012-02-25,54
2012-02-26,51
2012-02-27,50
2012-02-28,52
2012-02-29,52
2012-03-01,92
