Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2011-02-01,0
2011-02-02,13
2011-02-03,19
2011-02-04,13
2011-02-05,0
2011-02-06,0
2011-02-07,35
2011-02-08,0
2011-02-09,15
2011-02-10,73
2011-02-11,74
2011-02-12,50
2011-02-13,59
2011-02-14,0
2011-02-15,22
2011-02-16,14
2011-02-17,58
2011-02-18,44
2011-02-19,100
2011-02-20,26
2011-02-21,69
2011-02-22,0
2011-02-23,15
2011-02-24,32
2011-02-25,48
2011-02-26,0
2011-02-27,35
2011-02-28,77
2011-03-01,0
