Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2012-04-01,74
2012-04-02,93
2012-04-03,92
2012-04-04,71
2012-04-05,56
2012-04-06,47
2012-04-07,98
2012-04-08,52
2012-04-09,39
2012-04-10,79
2012-04-11,62
2012-04-12,76
2012-04-13,62
2012-04-14,78
2012-04-15,38
2012-04-16,47
2012-04-17,87
2012-04-18,80
2012-04-19,42
2012-04-20,53
2012-04-21,64
2012-04-22,44
2012-04-23,27
2012-04-24,33
2012-04-25,96
2012-04-26,95
2012-04-27,65
2012-04-28,96
2012-04-29,93
2012-04-30,100
2012-05-01,78
