Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2015-02-01,40
2015-02-02,29
2015-02-03,38
2015-02-04,38
2015-02-05,39
2015-02-06,42
2015-02-07,63
2015-02-08,44
2015-02-09,45
2015-02-10,42
2015-02-11,40
2015-02-12,41
2015-02-13,41
2015-02-14,41
2015-02-15,32
2015-02-16,37
2015-02-17,43
2015-02-18,39
2015-02-19,53
2015-02-20,100
2015-02-21,49
2015-02-22,46
2015-02-23,39
2015-02-24,40
2015-02-25,40
2015-02-26,32
2015-02-27,43
2015-02-28,34
2015-03-01,36
