Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2010-08-01,0
2010-08-02,0
2010-08-03,0
2010-08-04,0
2010-08-05,0
2010-08-06,0
2010-08-07,0
2010-08-08,0
2010-08-09,48
2010-08-10,0
2010-08-11,0
2010-08-12,0
2010-08-13,0
2010-08-14,46
2010-08-15,0
2010-08-16,100
2010-08-17,39
2010-08-18,0
2010-08-19,0
2010-08-20,52
2010-08-21,0
2010-08-22,0
2010-08-23,0
2010-08-24,0
2010-08-25,0
2010-08-26,0
2010-08-27,0
2010-08-28,63
2010-08-29,0
2010-08-30,43
2010-08-31,0
2010-09-01,58
