Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2014-02-01,26
2014-02-02,23
2014-02-03,22
2014-02-04,22
2014-02-05,22
2014-02-06,28
2014-02-07,42
2014-02-08,29
2014-02-09,25
2014-02-10,44
2014-02-11,41
2014-02-12,29
2014-02-13,28
2014-02-14,38
2014-02-15,23
2014-02-16,28
2014-02-17,24
2014-02-18,31
2014-02-19,31
2014-02-20,35
2014-02-21,31
2014-02-22,22
2014-02-23,23
2014-02-24,25
2014-02-25,100
2014-02-26,73
2014-02-27,46
2014-02-28,69
2014-03-01,47
