Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2016-06-01,49
2016-06-02,44
2016-06-03,51
2016-06-04,46
2016-06-05,46
2016-06-06,53
2016-06-07,49
2016-06-08,45
2016-06-09,42
2016-06-10,41
2016-06-11,39
2016-06-12,73
2016-06-13,87
2016-06-14,70
2016-06-15,64
2016-06-16,86
2016-06-17,81
2016-06-18,70
2016-06-19,56
2016-06-20,59
2016-06-21,76
2016-06-22,60
2016-06-23,75
2016-06-24,100
2016-06-25,71
2016-06-26,53
2016-06-27,58
2016-06-28,54
2016-06-29,51
2016-06-30,53
2016-07-01,54
