Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2014-04-01,74
2014-04-02,99
2014-04-03,86
2014-04-04,72
2014-04-05,66
2014-04-06,58
2014-04-07,70
2014-04-08,73
2014-04-09,81
2014-04-10,100
2014-04-11,91
2014-04-12,72
2014-04-13,61
2014-04-14,65
2014-04-15,75
2014-04-16,83
2014-04-17,66
2014-04-18,66
2014-04-19,67
2014-04-20,53
2014-04-21,62
2014-04-22,59
2014-04-23,67
2014-04-24,58
2014-04-25,71
2014-04-26,53
2014-04-27,52
2014-04-28,65
2014-04-29,61
2014-04-30,71
2014-05-01,58
