Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2015-09-01,88
2015-09-02,88
2015-09-03,77
2015-09-04,93
2015-09-05,81
2015-09-06,79
2015-09-07,87
2015-09-08,82
2015-09-09,86
2015-09-10,78
2015-09-11,80
2015-09-12,94
2015-09-13,76
2015-09-14,86
2015-09-15,82
2015-09-16,99
2015-09-17,98
2015-09-18,100
2015-09-19,76
2015-09-20,75
2015-09-21,82
2015-09-22,89
2015-09-23,90
2015-09-24,79
2015-09-25,83
2015-09-26,85
2015-09-27,99
2015-09-28,80
2015-09-29,82
2015-09-30,77
2015-10-01,70
