Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2016-11-01,85
2016-11-02,75
2016-11-03,71
2016-11-04,71
2016-11-05,66
2016-11-06,65
2016-11-07,62
2016-11-08,57
2016-11-09,100
2016-11-10,68
2016-11-11,60
2016-11-12,64
2016-11-13,64
2016-11-14,62
2016-11-15,73
2016-11-16,63
2016-11-17,74
2016-11-18,75
2016-11-19,80
2016-11-20,65
2016-11-21,61
2016-11-22,72
2016-11-23,80
2016-11-24,69
2016-11-25,65
2016-11-26,52
2016-11-27,62
2016-11-28,66
2016-11-29,65
2016-11-30,80
2016-12-01,77
