Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2017-02-01,72
2017-02-02,73
2017-02-03,77
2017-02-04,72
2017-02-05,62
2017-02-06,66
2017-02-07,66
2017-02-08,74
2017-02-09,77
2017-02-10,75
2017-02-11,66
2017-02-12,61
2017-02-13,63
2017-02-14,57
2017-02-15,57
2017-02-16,63
2017-02-17,56
2017-02-18,62
2017-02-19,55
2017-02-20,54
2017-02-21,80
2017-02-22,73
2017-02-23,86
2017-02-24,100
2017-02-25,77
2017-02-26,66
2017-02-27,71
2017-02-28,77
2017-03-01,75
