Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2014-11-01,67
2014-11-02,68
2014-11-03,69
2014-11-04,67
2014-11-05,61
2014-11-06,71
2014-11-07,88
2014-11-08,76
2014-11-09,81
2014-11-10,77
2014-11-11,90
2014-11-12,98
2014-11-13,100
2014-11-14,77
2014-11-15,71
2014-11-16,62
2014-11-17,80
2014-11-18,88
2014-11-19,67
2014-11-20,70
2014-11-21,60
2014-11-22,71
2014-11-23,75
2014-11-24,65
2014-11-25,67
2014-11-26,53
2014-11-27,68
2014-11-28,71
2014-11-29,71
2014-11-30,66
2014-12-01,64
