Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2016-02-01,47
2016-02-02,48
2016-02-03,48
2016-02-04,52
2016-02-05,46
2016-02-06,51
2016-02-07,54
2016-02-08,45
2016-02-09,52
2016-02-10,51
2016-02-11,63
2016-02-12,54
2016-02-13,57
2016-02-14,62
2016-02-15,63
2016-02-16,65
2016-02-17,74
2016-02-18,100
2016-02-19,79
2016-02-20,69
2016-02-21,65
2016-02-22,59
2016-02-23,59
2016-02-24,68
2016-02-25,55
2016-02-26,65
2016-02-27,54
2016-02-28,54
2016-02-29,52
2016-03-01,58
