Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2016-04-01,75
2016-04-02,78
2016-04-03,70
2016-04-04,72
2016-04-05,90
2016-04-06,68
2016-04-07,84
2016-04-08,77
2016-04-09,70
2016-04-10,91
2016-04-11,87
2016-04-12,76
2016-04-13,78
2016-04-14,74
2016-04-15,66
2016-04-16,82
2016-04-17,68
2016-04-18,76
2016-04-19,84
2016-04-20,75
2016-04-21,94
2016-04-22,84
2016-04-23,80
2016-04-24,100
2016-04-25,88
2016-04-26,87
2016-04-27,100
2016-04-28,98
2016-04-29,83
2016-04-30,89
2016-05-01,73
