Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2011-01-01,0
2011-01-02,0
2011-01-03,36
2011-01-04,46
2011-01-05,57
2011-01-06,0
2011-01-07,100
2011-01-08,0
2011-01-09,0
2011-01-10,0
2011-01-11,0
2011-01-12,41
2011-01-13,0
2011-01-14,0
2011-01-15,0
2011-01-16,0
2011-01-17,0
2011-01-18,38
2011-01-19,64
2011-01-20,0
2011-01-21,56
2011-01-22,0
2011-01-23,100
2011-01-24,0
2011-01-25,0
2011-01-26,0
2011-01-27,0
2011-01-28,0
2011-01-29,0
2011-01-30,0
2011-01-31,64
2011-02-01,0
