Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2015-11-01,36
2015-11-02,46
2015-11-03,78
2015-11-04,100
2015-11-05,89
2015-11-06,62
2015-11-07,48
2015-11-08,37
2015-11-09,51
2015-11-10,47
2015-11-11,42
2015-11-12,38
2015-11-13,36
2015-11-14,31
2015-11-15,36
2015-11-16,33
2015-11-17,37
2015-11-18,36
2015-11-19,33
2015-11-20,38
2015-11-21,36
2015-11-22,29
2015-11-23,28
2015-11-24,29
2015-11-25,28
2015-11-26,33
2015-11-27,33
2015-11-28,36
2015-11-29,35
2015-11-30,36
2015-12-01,35
