Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2011-09-01,64
2011-09-02,63
2011-09-03,65
2011-09-04,67
2011-09-05,95
2011-09-06,49
2011-09-07,80
2011-09-08,71
2011-09-09,100
2011-09-10,71
2011-09-11,59
2011-09-12,69
2011-09-13,50
2011-09-14,62
2011-09-15,72
2011-09-16,66
2011-09-17,53
2011-09-18,60
2011-09-19,56
2011-09-20,69
2011-09-21,58
2011-09-22,66
2011-09-23,30
2011-09-24,46
2011-09-25,54
2011-09-26,34
2011-09-27,71
2011-09-28,42
2011-09-29,51
2011-09-30,83
2011-10-01,52
