Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2010-09-01,41
2010-09-02,0
2010-09-03,0
2010-09-04,0
2010-09-05,42
2010-09-06,0
2010-09-07,45
2010-09-08,0
2010-09-09,0
2010-09-10,0
2010-09-11,34
2010-09-12,0
2010-09-13,0
2010-09-14,0
2010-09-15,0
2010-09-16,0
2010-09-17,0
2010-09-18,0
2010-09-19,0
2010-09-20,0
2010-09-21,0
2010-09-22,0
2010-09-23,0
2010-09-24,0
2010-09-25,100
2010-09-26,0
2010-09-27,0
2010-09-28,0
2010-09-29,33
2010-09-30,0
2010-10-01,0
