Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2015-06-01,26
2015-06-02,23
2015-06-03,30
2015-06-04,26
2015-06-05,24
2015-06-06,23
2015-06-07,24
2015-06-08,22
2015-06-09,23
2015-06-10,22
2015-06-11,25
2015-06-12,28
2015-06-13,18
2015-06-14,19
2015-06-15,21
2015-06-16,26
2015-06-17,30
2015-06-18,100
2015-06-19,36
2015-06-20,38
2015-06-21,26
2015-06-22,26
2015-06-23,25
2015-06-24,29
2015-06-25,37
2015-06-26,24
2015-06-27,31
2015-06-28,32
2015-06-29,33
2015-06-30,41
2015-07-01,35
