Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2014-09-01,88
2014-09-02,87
2014-09-03,79
2014-09-04,86
2014-09-05,73
2014-09-06,73
2014-09-07,74
2014-09-08,82
2014-09-09,86
2014-09-10,90
2014-09-11,89
2014-09-12,84
2014-09-13,70
2014-09-14,62
2014-09-15,75
2014-09-16,73
2014-09-17,74
2014-09-18,89
2014-09-19,99
2014-09-20,83
2014-09-21,69
2014-09-22,85
2014-09-23,100
2014-09-24,94
2014-09-25,87
2014-09-26,71
2014-09-27,63
2014-09-28,90
2014-09-29,99
2014-09-30,96
2014-10-01,92
