Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2011-06-01,34
2011-06-02,59
2011-06-03,59
2011-06-04,58
2011-06-05,57
2011-06-06,52
2011-06-07,43
2011-06-08,77
2011-06-09,79
2011-06-10,59
2011-06-11,100
2011-06-12,94
2011-06-13,67
2011-06-14,67
2011-06-15,72
2011-06-16,69
2011-06-17,66
2011-06-18,64
2011-06-19,70
2011-06-20,84
2011-06-21,61
2011-06-22,60
2011-06-23,51
2011-06-24,40
2011-06-25,35
2011-06-26,43
2011-06-27,27
2011-06-28,28
2011-06-29,33
2011-06-30,33
2011-07-01,27
