Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2014-06-01,61
2014-06-02,72
2014-06-03,76
2014-06-04,59
2014-06-05,65
2014-06-06,64
2014-06-07,48
2014-06-08,49
2014-06-09,50
2014-06-10,63
2014-06-11,72
2014-06-12,90
2014-06-13,100
2014-06-14,65
2014-06-15,56
2014-06-16,74
2014-06-17,67
2014-06-18,66
2014-06-19,71
2014-06-20,67
2014-06-21,50
2014-06-22,49
2014-06-23,55
2014-06-24,50
2014-06-25,51
2014-06-26,54
2014-06-27,71
2014-06-28,60
2014-06-29,49
2014-06-30,72
2014-07-01,62
