Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2012-06-01,21
2012-06-02,46
2012-06-03,35
2012-06-04,35
2012-06-05,55
2012-06-06,41
2012-06-07,43
2012-06-08,94
2012-06-09,85
2012-06-10,62
2012-06-11,77
2012-06-12,20
2012-06-13,100
2012-06-14,62
2012-06-15,53
2012-06-16,80
2012-06-17,58
2012-06-18,64
2012-06-19,55
2012-06-20,53
2012-06-21,70
2012-06-22,52
2012-06-23,62
2012-06-24,57
2012-06-25,63
2012-06-26,73
2012-06-27,62
2012-06-28,51
2012-06-29,63
2012-06-30,60
2012-07-01,81
