Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2011-11-01,100
2011-11-02,61
2011-11-03,53
2011-11-04,54
2011-11-05,20
2011-11-06,45
2011-11-07,31
2011-11-08,35
2011-11-09,29
2011-11-10,27
2011-11-11,26
2011-11-12,26
2011-11-13,36
2011-11-14,43
2011-11-15,6
2011-11-16,44
2011-11-17,55
2011-11-18,36
2011-11-19,52
2011-11-20,52
2011-11-21,37
2011-11-22,20
2011-11-23,60
2011-11-24,38
2011-11-25,29
2011-11-26,66
2011-11-27,9
2011-11-28,65
2011-11-29,63
2011-11-30,51
2011-12-01,33
