Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2012-09-01,17
2012-09-02,21
2012-09-03,15
2012-09-04,18
2012-09-05,100
2012-09-06,92
2012-09-07,43
2012-09-08,39
2012-09-09,24
2012-09-10,24
2012-09-11,27
2012-09-12,23
2012-09-13,27
2012-09-14,20
2012-09-15,13
2012-09-16,27
2012-09-17,22
2012-09-18,20
2012-09-19,19
2012-09-20,16
2012-09-21,17
2012-09-22,21
2012-09-23,17
2012-09-24,20
2012-09-25,21
2012-09-26,28
2012-09-27,20
2012-09-28,18
2012-09-29,20
2012-09-30,14
2012-10-01,23
