Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2015-04-01,99
2015-04-02,91
2015-04-03,80
2015-04-04,82
2015-04-05,77
2015-04-06,100
2015-04-07,88
2015-04-08,97
2015-04-09,88
2015-04-10,88
2015-04-11,74
2015-04-12,79
2015-04-13,90
2015-04-14,92
2015-04-15,79
2015-04-16,80
2015-04-17,75
2015-04-18,66
2015-04-19,84
2015-04-20,76
2015-04-21,80
2015-04-22,89
2015-04-23,76
2015-04-24,69
2015-04-25,61
2015-04-26,75
2015-04-27,78
2015-04-28,73
2015-04-29,77
2015-04-30,92
2015-05-01,82
