Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2013-04-01,25
2013-04-02,28
2013-04-03,46
2013-04-04,39
2013-04-05,34
2013-04-06,28
2013-04-07,27
2013-04-08,33
2013-04-09,48
2013-04-10,86
2013-04-11,100
2013-04-12,90
2013-04-13,53
2013-04-14,39
2013-04-15,40
2013-04-16,33
2013-04-17,30
2013-04-18,31
2013-04-19,24
2013-04-20,18
2013-04-21,20
2013-04-22,16
2013-04-23,20
2013-04-24,19
2013-04-25,18
2013-04-26,16
2013-04-27,14
2013-04-28,13
2013-04-29,14
2013-04-30,14
2013-05-01,18
