Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2013-11-01,18
2013-11-02,15
2013-11-03,12
2013-11-04,15
2013-11-05,18
2013-11-06,22
2013-11-07,25
2013-11-08,26
2013-11-09,26
2013-11-10,22
2013-11-11,17
2013-11-12,23
2013-11-13,25
2013-11-14,29
2013-11-15,30
2013-11-16,24
2013-11-17,25
2013-11-18,72
2013-11-19,100
2013-11-20,63
2013-11-21,49
2013-11-22,58
2013-11-23,47
2013-11-24,36
2013-11-25,35
2013-11-26,42
2013-11-27,73
2013-11-28,83
2013-11-29,80
2013-11-30,69
2013-12-01,50
