Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2012-11-01,44
2012-11-02,27
2012-11-03,56
2012-11-04,36
2012-11-05,30
2012-11-06,26
2012-11-07,29
2012-11-08,44
2012-11-09,61
2012-11-10,42
2012-11-11,32
2012-11-12,53
2012-11-13,46
2012-11-14,43
2012-11-15,40
2012-11-16,69
2012-11-17,52
2012-11-18,43
2012-11-19,58
2012-11-20,55
2012-11-21,41
2012-11-22,47
2012-11-23,47
2012-11-24,61
2012-11-25,47
2012-11-26,85
2012-11-27,58
2012-11-28,100
2012-11-29,45
2012-11-30,58
2012-12-01,40
