Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2010-12-01,20
2010-12-02,0
2010-12-03,0
2010-12-04,0
2010-12-05,52
2010-12-06,0
2010-12-07,25
2010-12-08,0
2010-12-09,0
2010-12-10,0
2010-12-11,0
2010-12-12,43
2010-12-13,61
2010-12-14,0
2010-12-15,0
2010-12-16,0
2010-12-17,21
2010-12-18,0
2010-12-19,0
2010-12-20,0
2010-12-21,100
2010-12-22,0
2010-12-23,0
2010-12-24,0
2010-12-25,0
2010-12-26,44
2010-12-27,0
2010-12-28,0
2010-12-29,25
2010-12-30,55
2010-12-31,0
2011-01-01,0
