Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2011-04-01,0
2011-04-02,0
2011-04-03,0
2011-04-04,14
2011-04-05,35
2011-04-06,43
2011-04-07,21
2011-04-08,29
2011-04-09,24
2011-04-10,21
2011-04-11,18
2011-04-12,36
2011-04-13,0
2011-04-14,28
2011-04-15,28
2011-04-16,75
2011-04-17,85
2011-04-18,93
2011-04-19,60
2011-04-20,49
2011-04-21,51
2011-04-22,43
2011-04-23,42
2011-04-24,33
2011-04-25,63
2011-04-26,66
2011-04-27,32
2011-04-28,43
2011-04-29,86
2011-04-30,100
2011-05-01,86
