Categoría: Todas las categorías

Día,Bitcoin: (Estados Unidos)
2010-10-01,0
2010-10-02,50
2010-10-03,0
2010-10-04,0
2010-10-05,37
2010-10-06,0
2010-10-07,0
2010-10-08,0
2010-10-09,0
2010-10-10,0
2010-10-11,0
2010-10-12,0
2010-10-13,0
2010-10-14,0
2010-10-15,0
2010-10-16,52
2010-10-17,0
2010-10-18,0
2010-10-19,0
2010-10-20,0
2010-10-21,0
2010-10-22,0
2010-10-23,100
2010-10-24,73
2010-10-25,79
2010-10-26,0
2010-10-27,0
2010-10-28,0
2010-10-29,0
2010-10-30,54
2010-10-31,0
2010-11-01,48
